Time [s];Schweissstrom [A];Schweissspannung [V];Drahtvorschub [m/min];Gasfluss [l/min];Motorstrom [A]
457,8485;52,00;19,05;0,00;0,00;0,00
457,8788;52,00;19,05;0,00;0,00;0,00
457,9091;50,00;19,05;0,00;0,00;0,00
457,9394;51,00;19,05;0,00;0,00;0,00
457,9697;53,00;19,05;0,00;0,00;0,00
458,0000;52,00;19,05;0,00;0,00;0,00
458,0303;53,00;19,05;0,00;0,00;0,00
458,0606;53,00;19,05;0,00;0,00;0,00
458,0909;51,00;19,05;0,00;0,00;0,00
458,1212;51,00;19,05;0,00;0,00;0,00
458,1515;53,00;19,20;0,00;0,00;0,00
458,1818;51,00;19,05;0,00;0,00;0,00
458,2121;52,00;19,05;0,00;0,00;0,00
458,2424;51,00;19,05;0,00;0,00;0,00
458,2727;51,00;19,20;0,00;0,00;0,00
458,3030;51,00;18,90;0,00;0,00;0,00
458,3333;51,00;19,05;0,00;0,00;0,00
458,3636;52,00;19,20;0,00;0,00;0,00
458,3939;51,00;19,05;0,00;0,00;0,00
458,4242;51,00;19,05;0,00;0,00;0,00
458,4545;51,00;19,05;0,00;0,00;0,00
458,4848;51,00;19,05;0,00;0,00;0,00
458,5152;54,00;19,05;0,00;0,00;0,00
458,5455;53,00;19,05;0,00;0,00;0,00
458,5758;52,00;19,05;0,00;0,00;0,00
458,6061;52,00;19,05;0,00;0,00;0,00
458,6364;52,00;19,05;0,00;0,00;0,00
458,6667;51,00;19,05;0,00;0,00;0,00
458,6970;52,00;19,05;0,00;0,00;0,00
458,7273;52,00;19,05;0,00;0,00;0,00
458,7576;53,00;19,05;0,00;0,00;0,00
458,7879;52,00;19,20;0,00;0,00;0,00
458,8182;52,00;19,05;0,00;0,00;0,00
458,8485;53,00;19,05;0,00;0,00;0,00
458,8788;52,00;19,05;0,00;0,00;0,00
458,9091;53,00;19,05;0,00;0,00;0,00
458,9394;51,00;19,05;0,00;0,00;0,00
458,9697;51,00;19,05;0,00;0,00;0,00
459,0000;51,00;19,05;0,00;0,00;0,00
459,0303;52,00;19,05;0,00;0,00;0,00
459,0606;51,00;19,05;0,00;0,00;0,00
459,0909;52,00;19,05;0,00;0,00;0,00
459,1212;51,00;19,05;0,00;0,00;0,00
459,1515;52,00;19,05;0,00;0,00;0,00
459,1818;52,00;19,05;0,00;0,00;0,00
459,2121;50,00;19,20;0,00;0,00;0,00
459,2424;51,00;19,05;0,00;0,00;0,00
459,2727;51,00;19,05;0,00;0,00;0,00
459,3030;52,00;19,05;0,00;0,00;0,00
459,3333;51,00;19,05;0,00;0,00;0,00
459,3636;53,00;19,20;0,00;0,00;0,00
459,3939;53,00;19,05;0,00;0,00;0,00
459,4242;50,00;19,05;0,00;0,00;0,00
459,4545;51,00;19,05;0,00;0,00;0,00
459,4848;54,00;19,05;0,00;0,00;0,00
459,5152;53,00;19,05;0,00;0,00;0,00
459,5455;53,00;19,05;0,00;0,00;0,00
459,5758;52,00;19,05;0,00;0,00;0,00
459,6061;52,00;19,05;0,00;0,00;0,00
459,6364;52,00;19,05;0,00;0,00;0,00
459,6667;51,00;19,05;0,00;0,00;0,00
459,6970;53,00;18,90;0,00;0,00;0,00
459,7273;52,00;19,20;0,00;0,00;0,00
459,7576;49,00;19,05;0,00;0,00;0,00
459,7879;52,00;19,05;0,00;0,00;0,00
459,8182;52,00;19,05;0,00;0,00;0,00
459,8485;51,00;19,05;0,00;0,00;0,00
459,8788;51,00;19,05;0,00;0,00;0,00
459,9091;52,00;19,05;0,00;0,00;0,00
459,9394;52,00;19,05;0,00;0,00;0,00
459,9697;53,00;19,05;0,00;0,00;0,00
460,0000;50,00;19,05;0,00;0,00;0,00
460,0303;51,00;19,05;0,00;0,00;0,00
460,0606;52,00;19,05;0,00;0,00;0,00
460,0909;54,00;19,05;0,00;0,00;0,00
460,1212;52,00;19,05;0,00;0,00;0,00
460,1515;51,00;19,05;0,00;0,00;0,00
460,1818;51,00;19,05;0,00;0,00;0,00
460,2121;51,00;19,05;0,00;0,00;0,00
460,2424;51,00;19,05;0,00;0,00;0,00
460,2727;51,00;19,05;0,00;0,00;0,00
460,3030;53,00;19,05;0,00;0,00;0,00
460,3333;52,00;19,05;0,00;0,00;0,00
460,3636;50,00;19,05;0,00;0,00;0,00
460,3939;52,00;19,05;0,00;0,00;0,00
460,4242;53,00;19,05;0,00;0,00;0,00
460,4545;50,00;19,05;0,00;0,00;0,00
460,4848;51,00;19,05;0,00;0,00;0,00
460,5152;51,00;19,05;0,00;0,00;0,00
460,5455;50,00;19,05;0,00;0,00;0,00
460,5758;52,00;19,05;0,00;0,00;0,00
460,6061;53,00;19,05;0,00;0,00;0,00
460,6364;50,00;19,05;0,00;0,00;0,00
460,6667;52,00;19,05;0,00;0,00;0,00
460,6970;50,00;19,05;0,00;0,00;0,00
460,7273;51,00;19,05;0,00;0,00;0,00
460,7576;54,00;19,05;0,00;0,00;0,00
460,7879;51,00;19,05;0,00;0,00;0,00
460,8182;51,00;19,05;0,00;0,00;0,00
460,8485;52,00;19,05;0,00;0,00;0,00
460,8788;51,00;19,05;0,00;0,00;0,00
460,9091;51,00;18,90;0,00;0,00;0,00
460,9394;51,00;19,05;0,00;0,00;0,00
460,9697;51,00;19,05;0,00;0,00;0,00
461,0000;53,00;19,05;0,00;0,00;0,00
461,0303;51,00;19,05;0,00;0,00;0,00
461,0606;50,00;19,05;0,00;0,00;0,00
461,0909;50,00;19,05;0,00;0,00;0,00
461,1212;49,00;19,05;0,00;0,00;0,00
461,1515;49,00;19,05;0,00;0,00;0,00
461,1818;51,00;19,05;0,00;0,00;0,00
461,2121;51,00;19,05;0,00;0,00;0,00
461,2424;51,00;19,05;0,00;0,00;0,00
461,2727;51,00;19,05;0,00;0,00;0,00
461,3030;49,00;19,05;0,00;0,00;0,00
461,3333;49,00;19,05;0,00;0,00;0,00
461,3636;50,00;19,05;0,00;0,00;0,00
461,3939;50,00;19,05;0,00;0,00;0,00
461,4242;50,00;19,05;0,00;0,00;0,00
461,4545;51,00;19,05;0,00;0,00;0,00
461,4848;51,00;19,05;0,00;0,00;0,00
461,5152;51,00;19,05;0,00;0,00;0,00
461,5455;52,00;19,05;0,00;0,00;0,00
461,5758;52,00;19,05;0,00;0,00;0,00
461,6061;53,00;19,05;0,00;0,00;0,00
461,6364;52,00;19,05;0,00;0,00;0,00
461,6667;52,00;19,05;0,00;0,00;0,00
461,6970;52,00;19,05;0,00;0,00;0,00
461,7273;51,00;19,05;0,00;0,00;0,00
461,7576;54,00;19,05;0,00;0,00;0,00
461,7879;52,00;19,05;0,00;0,00;0,00
461,8182;50,00;19,05;0,00;0,00;0,00
461,8485;50,00;19,05;0,00;0,00;0,00
461,8788;52,00;19,05;0,00;0,00;0,00
461,9091;50,00;19,05;0,00;0,00;0,00
461,9394;49,00;19,05;0,00;0,00;0,00
461,9697;51,00;19,05;0,00;0,00;0,00
462,0000;50,00;19,05;0,00;0,00;0,00
462,0303;50,00;19,05;0,00;0,00;0,00
462,0606;52,00;19,05;0,00;0,00;0,00
462,0909;51,00;19,05;0,00;0,00;0,00
462,1212;51,00;19,05;0,00;0,00;0,00
462,1515;51,00;19,05;0,00;0,00;0,00
462,1818;51,00;19,05;0,00;0,00;0,00
462,2121;52,00;19,05;0,00;0,00;0,00
462,2424;51,00;19,20;0,00;0,00;0,00
462,2727;50,00;19,05;0,00;0,00;0,00
462,3030;51,00;19,05;0,00;0,00;0,00
462,3333;51,00;19,05;0,00;0,00;0,00
462,3636;50,00;19,05;0,00;0,00;0,00
462,3939;52,00;19,05;0,00;0,00;0,00
462,4242;51,00;19,05;0,00;0,00;0,00
462,4545;49,00;19,05;0,00;0,00;0,00
462,4848;52,00;19,05;0,00;0,00;0,00
462,5152;51,00;19,05;0,00;0,00;0,00
462,5455;50,00;19,05;0,00;0,00;0,00
462,5758;51,00;19,05;0,00;0,00;0,00
462,6061;51,00;19,05;0,00;0,00;0,00
462,6364;50,00;19,05;0,00;0,00;0,00
462,6667;51,00;19,05;0,00;0,00;0,00
462,6970;51,00;19,05;0,00;0,00;0,00
462,7273;50,00;19,05;0,00;0,00;0,00
462,7576;52,00;19,05;0,00;0,00;0,00
462,7879;51,00;19,05;0,00;0,00;0,00
462,8182;52,00;19,05;0,00;0,00;0,00
462,8485;51,00;19,20;0,00;0,00;0,00
462,8788;50,00;19,05;0,00;0,00;0,00
462,9091;52,00;19,05;0,00;0,00;0,00
462,9394;51,00;19,05;0,00;0,00;0,00
462,9697;51,00;19,05;0,00;0,00;0,00
463,0000;51,00;19,05;0,00;0,00;0,00
463,0303;50,00;19,05;0,00;0,00;0,00
463,0606;50,00;19,05;0,00;0,00;0,00
463,0909;51,00;19,20;0,00;0,00;0,00
463,1212;50,00;19,05;0,00;0,00;0,00
463,1515;51,00;19,05;0,00;0,00;0,00
463,1818;51,00;19,05;0,00;0,00;0,00
463,2121;50,00;19,05;0,00;0,00;0,00
463,2424;51,00;19,05;0,00;0,00;0,00
463,2727;50,00;19,05;0,00;0,00;0,00
463,3030;51,00;18,90;0,00;0,00;0,00
463,3333;51,00;19,05;0,00;0,00;0,00
463,3636;51,00;19,20;0,00;0,00;0,00
463,3939;49,00;19,05;0,00;0,00;0,00
463,4242;50,00;18,90;0,00;0,00;0,00
463,4545;50,00;19,05;0,00;0,00;0,00
463,4848;50,00;19,20;0,00;0,00;0,00
463,5152;51,00;18,90;0,00;0,00;0,00
463,5455;51,00;19,05;0,00;0,00;0,00
463,5758;51,00;19,05;0,00;0,00;0,00
463,6061;51,00;19,05;0,00;0,00;0,00
463,6364;51,00;19,05;0,00;0,00;0,00
463,6667;52,00;19,05;0,00;0,00;0,00
463,6970;52,00;19,05;0,00;0,00;0,00
463,7273;52,00;19,05;0,00;0,00;0,00
463,7576;52,00;19,05;0,00;0,00;0,00
463,7879;53,00;19,05;0,00;0,00;0,00
463,8182;51,00;19,05;0,00;0,00;0,00
463,8485;52,00;19,05;0,00;0,00;0,00
463,8788;52,00;19,05;0,00;0,00;0,00
463,9091;50,00;19,05;0,00;0,00;0,00
463,9394;49,00;19,05;0,00;0,00;0,00
463,9697;51,00;19,05;0,00;0,00;0,00
464,0000;50,00;19,05;0,00;0,00;0,00
464,0303;50,00;19,05;0,00;0,00;0,00
464,0606;51,00;19,05;0,00;0,00;0,00
464,0909;52,00;19,05;0,00;0,00;0,00
464,1212;50,00;19,05;0,00;0,00;0,00
464,1515;50,00;19,05;0,00;0,00;0,00
464,1818;49,00;19,05;0,00;0,00;0,00
464,2121;53,00;19,05;0,00;0,00;0,00
464,2424;51,00;19,05;0,00;0,00;0,00
464,2727;52,00;19,05;0,00;0,00;0,00
464,3030;52,00;19,05;0,00;0,00;0,00
464,3333;49,00;19,20;0,00;0,00;0,00
464,3636;51,00;19,05;0,00;0,00;0,00
464,3939;51,00;19,05;0,00;0,00;0,00
464,4242;50,00;19,05;0,00;0,00;0,00
464,4545;50,00;19,05;0,00;0,00;0,00
464,4848;51,00;19,05;0,00;0,00;0,00
464,5152;51,00;19,05;0,00;0,00;0,00
464,5455;49,00;19,05;0,00;0,00;0,00
464,5758;50,00;19,05;0,00;0,00;0,00
464,6061;51,00;19,05;0,00;0,00;0,00
464,6364;50,00;19,05;0,00;0,00;0,00
464,6667;51,00;19,05;0,00;0,00;0,00
464,6970;49,00;19,05;0,00;0,00;0,00
464,7273;50,00;19,05;0,00;0,00;0,00
464,7576;51,00;19,05;0,00;0,00;0,00
464,7879;51,00;19,05;0,00;0,00;0,00
464,8182;51,00;19,05;0,00;0,00;0,00
464,8485;51,00;19,05;0,00;0,00;0,00
464,8788;50,00;19,05;0,00;0,00;0,00
464,9091;51,00;19,05;0,00;0,00;0,00
464,9394;51,00;19,05;0,00;0,00;0,00
464,9697;50,00;19,05;0,00;0,00;0,00
465,0000;53,00;18,90;0,00;0,00;0,00
465,0303;51,00;19,05;0,00;0,00;0,00
465,0606;50,00;19,05;0,00;0,00;0,00
465,0909;51,00;19,05;0,00;0,00;0,00
465,1212;50,00;19,05;0,00;0,00;0,00
465,1515;50,00;19,05;0,00;0,00;0,00
465,1818;51,00;19,05;0,00;0,00;0,00
465,2121;50,00;19,05;0,00;0,00;0,00
465,2424;51,00;19,05;0,00;0,00;0,00
465,2727;51,00;19,05;0,00;0,00;0,00
465,3030;51,00;19,05;0,00;0,00;0,00
465,3333;50,00;19,05;0,00;0,00;0,00
465,3636;52,00;19,05;0,00;0,00;0,00
465,3939;51,00;19,05;0,00;0,00;0,00
465,4242;51,00;19,05;0,00;0,00;0,00
465,4545;50,00;19,05;0,00;0,00;0,00
465,4848;49,00;19,05;0,00;0,00;0,00
465,5152;50,00;19,05;0,00;0,00;0,00
465,5455;51,00;19,05;0,00;0,00;0,00
465,5758;50,00;19,05;0,00;0,00;0,00
465,6061;51,00;19,05;0,00;0,00;0,00
465,6364;50,00;19,05;0,00;0,00;0,00
465,6667;50,00;19,05;0,00;0,00;0,00
465,6970;51,00;19,20;0,00;0,00;0,00
465,7273;53,00;19,05;0,00;0,00;0,00
465,7576;52,00;19,05;0,00;0,00;0,00
465,7879;52,00;19,05;0,00;0,00;0,00
465,8182;53,00;19,05;0,00;0,00;0,00
465,8485;53,00;19,05;0,00;0,00;0,00
465,8788;51,00;19,05;0,00;0,00;0,00
465,9091;51,00;19,05;0,00;0,00;0,00
465,9394;53,00;19,05;0,00;0,00;0,00
465,9697;52,00;19,05;0,00;0,00;0,00
466,0000;49,00;19,05;0,00;0,00;0,00
466,0303;51,00;19,05;0,00;0,00;0,00
466,0606;52,00;19,05;0,00;0,00;0,00
466,0909;52,00;19,05;0,00;0,00;0,00
466,1212;51,00;19,05;0,00;0,00;0,00
466,1515;51,00;19,05;0,00;0,00;0,00
466,1818;52,00;19,05;0,00;0,00;0,00
466,2121;52,00;19,05;0,00;0,00;0,00
466,2424;51,00;19,05;0,00;0,00;0,00
466,2727;51,00;19,05;0,00;0,00;0,00
466,3030;52,00;19,05;0,00;0,00;0,00
466,3333;53,00;19,05;0,00;0,00;0,00
466,3636;52,00;19,05;0,00;0,00;0,00
466,3939;52,00;19,05;0,00;0,00;0,00
466,4242;51,00;19,05;0,00;0,00;0,00
466,4545;50,00;19,05;0,00;0,00;0,00
466,4848;52,00;19,05;0,00;0,00;0,00
466,5152;51,00;19,05;0,00;0,00;0,00
466,5455;51,00;18,90;0,00;0,00;0,00
466,5758;51,00;19,05;0,00;0,00;0,00
466,6061;52,00;19,05;0,00;0,00;0,00
466,6364;50,00;19,05;0,00;0,00;0,00
466,6667;53,00;19,05;0,00;0,00;0,00
466,6970;51,00;19,05;0,00;0,00;0,00
466,7273;50,00;19,05;0,00;0,00;0,00
466,7576;51,00;19,05;0,00;0,00;0,00
466,7879;50,00;19,05;0,00;0,00;0,00
466,8182;51,00;19,05;0,00;0,00;0,00
466,8485;52,00;19,05;0,00;0,00;0,00
466,8788;52,00;19,05;0,00;0,00;0,00
466,9091;51,00;19,05;0,00;0,00;0,00
466,9394;52,00;19,05;0,00;0,00;0,00
466,9697;51,00;19,05;0,00;0,00;0,00
467,0000;53,00;19,05;0,00;0,00;0,00
467,0303;52,00;19,05;0,00;0,00;0,00
467,0606;53,00;19,05;0,00;0,00;0,00
467,0909;51,00;19,05;0,00;0,00;0,00
467,1212;52,00;19,05;0,00;0,00;0,00
467,1515;51,00;19,05;0,00;0,00;0,00
467,1818;52,00;19,05;0,00;0,00;0,00
467,2121;52,00;19,05;0,00;0,00;0,00
467,2424;51,00;19,05;0,00;0,00;0,00
467,2727;52,00;19,05;0,00;0,00;0,00
467,3030;52,00;19,05;0,00;0,00;0,00
467,3333;50,00;19,05;0,00;0,00;0,00
467,3636;51,00;19,05;0,00;0,00;0,00
467,3939;50,00;19,05;0,00;0,00;0,00
467,4242;52,00;19,05;0,00;0,00;0,00
467,4545;52,00;19,20;0,00;0,00;0,00
467,4848;52,00;19,05;0,00;0,00;0,00
467,5152;52,00;19,05;0,00;0,00;0,00
467,5455;50,00;19,20;0,00;0,00;0,00
467,5758;50,00;19,05;0,00;0,00;0,00
467,6061;51,00;19,05;0,00;0,00;0,00
467,6364;50,00;19,05;0,00;0,00;0,00
467,6667;51,00;19,05;0,00;0,00;0,00
467,6970;53,00;19,05;0,00;0,00;0,00
467,7273;53,00;19,05;0,00;0,00;0,00
467,7576;52,00;19,05;0,00;0,00;0,00
467,7879;52,00;19,05;0,00;0,00;0,00
467,8182;53,00;19,05;0,00;0,00;0,00
467,8485;52,00;19,05;0,00;0,00;0,00
467,8788;52,00;19,05;0,00;0,00;0,00
467,9091;52,00;19,05;0,00;0,00;0,00
467,9394;52,00;19,05;0,00;0,00;0,00
467,9697;51,00;19,05;0,00;0,00;0,00
468,0000;51,00;19,05;0,00;0,00;0,00
468,0303;52,00;19,05;0,00;0,00;0,00
468,0606;53,00;19,05;0,00;0,00;0,00
468,0909;50,00;19,20;0,00;0,00;0,00
468,1212;52,00;19,05;0,00;0,00;0,00
468,1515;52,00;19,05;0,00;0,00;0,00
468,1818;52,00;19,05;0,00;0,00;0,00
468,2121;53,00;19,05;0,00;0,00;0,00
468,2424;52,00;19,05;0,00;0,00;0,00
468,2727;52,00;19,05;0,00;0,00;0,00
468,3030;51,00;19,05;0,00;0,00;0,00
468,3333;50,00;19,05;0,00;0,00;0,00
468,3636;53,00;19,05;0,00;0,00;0,00
468,3939;53,00;19,05;0,00;0,00;0,00
468,4242;52,00;19,05;0,00;0,00;0,00
468,4545;51,00;19,05;0,00;0,00;0,00
468,4848;52,00;19,05;0,00;0,00;0,00
468,5152;50,00;19,05;0,00;0,00;0,00
468,5455;51,00;19,05;0,00;0,00;0,00
468,5758;51,00;19,05;0,00;0,00;0,00
468,6061;50,00;19,05;0,00;0,00;0,00
468,6364;51,00;19,05;0,00;0,00;0,00
468,6667;52,00;19,05;0,00;0,00;0,00
468,6970;51,00;19,20;0,00;0,00;0,00
468,7273;52,00;19,05;0,00;0,00;0,00
468,7576;52,00;19,05;0,00;0,00;0,00
468,7879;50,00;19,05;0,00;0,00;0,00
468,8182;52,00;19,05;0,00;0,00;0,00
468,8485;52,00;19,05;0,00;0,00;0,00
468,8788;51,00;19,05;0,00;0,00;0,00
468,9091;53,00;19,05;0,00;0,00;0,00
468,9394;52,00;19,05;0,00;0,00;0,00
468,9697;52,00;19,05;0,00;0,00;0,00
469,0000;51,00;19,05;0,00;0,00;0,00
469,0303;52,00;19,05;0,00;0,00;0,00
469,0606;50,00;19,05;0,00;0,00;0,00
469,0909;51,00;19,05;0,00;0,00;0,00
469,1212;51,00;19,05;0,00;0,00;0,00
469,1515;51,00;19,05;0,00;0,00;0,00
469,1818;52,00;19,05;0,00;0,00;0,00
469,2121;51,00;19,05;0,00;0,00;0,00
469,2424;51,00;19,05;0,00;0,00;0,00
469,2727;50,00;19,05;0,00;0,00;0,00
469,3030;51,00;19,05;0,00;0,00;0,00
469,3333;51,00;19,05;0,00;0,00;0,00
469,3636;53,00;19,20;0,00;0,00;0,00
469,3939;51,00;19,05;0,00;0,00;0,00
469,4242;51,00;19,05;0,00;0,00;0,00
469,4545;51,00;19,05;0,00;0,00;0,00
469,4848;50,00;19,05;0,00;0,00;0,00
469,5152;50,00;19,05;0,00;0,00;0,00
469,5455;50,00;19,20;0,00;0,00;0,00
469,5758;52,00;19,05;0,00;0,00;0,00
469,6061;50,00;19,20;0,00;0,00;0,00
469,6364;50,00;19,05;0,00;0,00;0,00
469,6667;50,00;19,05;0,00;0,00;0,00
469,6970;51,00;19,05;0,00;0,00;0,00
469,7273;50,00;19,05;0,00;0,00;0,00
469,7576;51,00;19,05;0,00;0,00;0,00
469,7879;52,00;19,05;0,00;0,00;0,00
469,8182;52,00;19,05;0,00;0,00;0,00
469,8485;51,00;18,90;0,00;0,00;0,00
469,8788;51,00;19,05;0,00;0,00;0,00
469,9091;52,00;19,05;0,00;0,00;0,00
469,9394;53,00;19,05;0,00;0,00;0,00
469,9697;53,00;19,05;0,00;0,00;0,00
470,0000;53,00;19,05;0,00;0,00;0,00
470,0303;52,00;19,05;0,00;0,00;0,00
470,0606;51,00;19,05;0,00;0,00;0,00
470,0909;51,00;19,05;0,00;0,00;0,00
470,1212;53,00;19,05;0,00;0,00;0,00
470,1515;50,00;19,05;0,00;0,00;0,00
470,1818;50,00;19,05;0,00;0,00;0,00
470,2121;52,00;19,05;0,00;0,00;0,00
470,2424;52,00;19,05;0,00;0,00;0,00
470,2727;52,00;19,05;0,00;0,00;0,00
470,3030;52,00;19,05;0,00;0,00;0,00
470,3333;52,00;19,05;0,00;0,00;0,00
470,3636;52,00;19,05;0,00;0,00;0,00
470,3939;52,00;19,05;0,00;0,00;0,00
470,4242;51,00;19,05;0,00;0,00;0,00
470,4545;51,00;19,05;0,00;0,00;0,00
470,4848;53,00;19,05;0,00;0,00;0,00
470,5152;53,00;19,05;0,00;0,00;0,00
470,5455;52,00;19,05;0,00;0,00;0,00
470,5758;53,00;19,05;0,00;0,00;0,00
470,6061;50,00;19,05;0,00;0,00;0,00
470,6364;51,00;19,05;0,00;0,00;0,00
470,6667;53,00;18,90;0,00;0,00;0,00
470,6970;50,00;19,05;0,00;0,00;0,00
470,7273;52,00;19,05;0,00;0,00;0,00
470,7576;52,00;19,05;0,00;0,00;0,00
470,7879;51,00;19,05;0,00;0,00;0,00
470,8182;51,00;19,05;0,00;0,00;0,00
470,8485;51,00;19,05;0,00;0,00;0,00
470,8788;50,00;19,05;0,00;0,00;0,00
470,9091;51,00;19,05;0,00;0,00;0,00
470,9394;52,00;19,05;0,00;0,00;0,00
470,9697;52,00;19,05;0,00;0,00;0,00
471,0000;52,00;19,05;0,00;0,00;0,00
471,0303;53,00;19,05;0,00;0,00;0,00
471,0606;51,00;19,05;0,00;0,00;0,00
471,0909;51,00;19,05;0,00;0,00;0,00
471,1212;51,00;19,05;0,00;0,00;0,00
471,1515;52,00;19,05;0,00;0,00;0,00
471,1818;52,00;19,05;0,00;0,00;0,00
471,2121;52,00;19,05;0,00;0,00;0,00
471,2424;54,00;19,05;0,00;0,00;0,00
471,2727;52,00;19,20;0,00;0,00;0,00
471,3030;51,00;19,05;0,00;0,00;0,00
471,3333;51,00;19,05;0,00;0,00;0,00
471,3636;51,00;19,05;0,00;0,00;0,00
471,3939;52,00;19,05;0,00;0,00;0,00
471,4242;52,00;18,90;0,00;0,00;0,00
471,4545;50,00;19,05;0,00;0,00;0,00
471,4848;51,00;19,05;0,00;0,00;0,00
471,5152;50,00;19,05;0,00;0,00;0,00
471,5455;51,00;19,05;0,00;0,00;0,00
471,5758;51,00;19,05;0,00;0,00;0,00
471,6061;52,00;19,05;0,00;0,00;0,00
471,6364;51,00;19,05;0,00;0,00;0,00
471,6667;51,00;19,05;0,00;0,00;0,00
471,6970;53,00;19,05;0,00;0,00;0,00
471,7273;50,00;19,05;0,00;0,00;0,00
471,7576;50,00;19,05;0,00;0,00;0,00
471,7879;52,00;18,90;0,00;0,00;0,00
471,8182;52,00;19,05;0,00;0,00;0,00
471,8485;52,00;19,05;0,00;0,00;0,00
471,8788;54,00;19,05;0,00;0,00;0,00
471,9091;52,00;19,05;0,00;0,00;0,00
471,9394;52,00;19,05;0,00;0,00;0,00
471,9697;52,00;19,05;0,00;0,00;0,00
472,0000;53,00;19,05;0,00;0,00;0,00
472,0303;54,00;19,05;0,00;0,00;0,00
472,0606;53,00;19,05;0,00;0,00;0,00
472,0909;54,00;19,05;0,00;0,00;0,00
472,1212;52,00;19,05;0,00;0,00;0,00
472,1515;53,00;19,05;0,00;0,00;0,00
472,1818;52,00;19,05;0,00;0,00;0,00
472,2121;52,00;19,05;0,00;0,00;0,00
472,2424;50,00;19,05;0,00;0,00;0,00
472,2727;51,00;19,05;0,00;0,00;0,00
472,3030;54,00;19,05;0,00;0,00;0,00
472,3333;52,00;19,05;0,00;0,00;0,00
472,3636;53,00;19,05;0,00;0,00;0,00
472,3939;52,00;19,05;0,00;0,00;0,00
472,4242;52,00;19,05;0,00;0,00;0,00
472,4545;53,00;19,05;0,00;0,00;0,00
472,4848;53,00;19,05;0,00;0,00;0,00
472,5152;52,00;19,05;0,00;0,00;0,00
472,5455;53,00;19,05;0,00;0,00;0,00
472,5758;54,00;19,05;0,00;0,00;0,00
472,6061;53,00;19,05;0,00;0,00;0,00
472,6364;54,00;19,05;0,00;0,00;0,00
472,6667;52,00;19,05;0,00;0,00;0,00
472,6970;51,00;19,05;0,00;0,00;0,00
472,7273;53,00;19,05;0,00;0,00;0,00
472,7576;51,00;19,05;0,00;0,00;0,00
472,7879;50,00;18,90;0,00;0,00;0,00
472,8182;51,00;19,05;0,00;0,00;0,00
472,8485;52,00;19,05;0,00;0,00;0,00
472,8788;50,00;19,05;0,00;0,00;0,00
472,9091;51,00;19,05;0,00;0,00;0,00
472,9394;51,00;19,05;0,00;0,00;0,00
472,9697;50,00;19,05;0,00;0,00;0,00
473,0000;51,00;19,05;0,00;0,00;0,00
473,0303;51,00;19,05;0,00;0,00;0,00
473,0606;51,00;19,05;0,00;0,00;0,00
473,0909;51,00;19,05;0,00;0,00;0,00
473,1212;52,00;19,05;0,00;0,00;0,00
473,1515;52,00;19,05;0,00;0,00;0,00
473,1818;52,00;19,05;0,00;0,00;0,00
473,2121;52,00;19,05;0,00;0,00;0,00
473,2424;51,00;19,05;0,00;0,00;0,00
473,2727;53,00;19,05;0,00;0,00;0,00
473,3030;51,00;19,05;0,00;0,00;0,00
473,3333;51,00;19,05;0,00;0,00;0,00
473,3636;54,00;19,05;0,00;0,00;0,00
473,3939;51,00;19,05;0,00;0,00;0,00
473,4242;53,00;19,05;0,00;0,00;0,00
473,4545;51,00;19,05;0,00;0,00;0,00
473,4848;51,00;19,05;0,00;0,00;0,00
473,5152;53,00;19,05;0,00;0,00;0,00
473,5455;50,00;19,05;0,00;0,00;0,00
473,5758;51,00;19,05;0,00;0,00;0,00
473,6061;51,00;19,05;0,00;0,00;0,00
473,6364;50,00;19,05;0,00;0,00;0,00
473,6667;53,00;18,90;0,00;0,00;0,00
473,6970;52,00;19,05;0,00;0,00;0,00
473,7273;53,00;19,05;0,00;0,00;0,00
473,7576;52,00;19,05;0,00;0,00;0,00
473,7879;52,00;19,05;0,00;0,00;0,00
473,8182;50,00;19,05;0,00;0,00;0,00
473,8485;51,00;19,05;0,00;0,00;0,00
473,8788;52,00;19,05;0,00;0,00;0,00
473,9091;51,00;19,05;0,00;0,00;0,00
473,9394;53,00;19,05;0,00;0,00;0,00
473,9697;54,00;19,05;0,00;0,00;0,00
474,0000;52,00;19,05;0,00;0,00;0,00
474,0303;53,00;19,05;0,00;0,00;0,00
474,0606;53,00;19,05;0,00;0,00;0,00
474,0909;53,00;19,05;0,00;0,00;0,00
474,1212;53,00;19,05;0,00;0,00;0,00
474,1515;52,00;19,05;0,00;0,00;0,00
474,1818;55,00;19,05;0,00;0,00;0,00
474,2121;53,00;19,05;0,00;0,00;0,00
474,2424;50,00;19,05;0,00;0,00;0,00
474,2727;55,00;19,05;0,00;0,00;0,00
474,3030;54,00;19,05;0,00;0,00;0,00
474,3333;51,00;19,05;0,00;0,00;0,00
474,3636;52,00;19,05;0,00;0,00;0,00
474,3939;53,00;19,05;0,00;0,00;0,00
474,4242;52,00;19,05;0,00;0,00;0,00
474,4545;51,00;19,05;0,00;0,00;0,00
474,4848;53,00;19,05;0,00;0,00;0,00
474,5152;51,00;19,05;0,00;0,00;0,00
474,5455;53,00;19,05;0,00;0,00;0,00
474,5758;53,00;19,05;0,00;0,00;0,00
474,6061;51,00;19,05;0,00;0,00;0,00
474,6364;52,00;19,05;0,00;0,00;0,00
474,6667;53,00;19,05;0,00;0,00;0,00
474,6970;51,00;19,05;0,00;0,00;0,00
